Date,Year,Quarter,Month,Week,Weekday,Day,DayOfYear,Revenue,PreChristmas,WeekdayRevenue_mean,WeekdayRevenue_median,WeekdayRevenue_IQR,MonthRevenue_mean,MonthRevenue_median,MonthRevenue_IQR,QuarterRevenue_mean,QuarterRevenue_median,QuarterRevenue_IQR,PreChristmasRevenue_mean,PreChristmasRevenue_std,RevenueLag_7d,RevenueLag_14d,RevenueLag_30d,RollingMean_7d,RollingStd_7d,RollingMax_7d,RollingMean_30d,RollingStd_30d,RollingMax_30d,UniqueCustomers
2010-03-23,2010,1,3,12,1,23,82,11158.130000000001,0,13113.015434782608,11743.48,5727.402499999998,11592.410217391303,11169.535,2596.165000000001,10074.614140625,9940.83,3699.4249999999993,10748.80581920904,4335.855315644717,6396.35,14510.73,8471.6,11553.668571428572,2722.2015480209625,14641.59,10948.755,3162.6221648474666,17813.34,48.0
2010-03-24,2010,1,3,12,2,24,83,11216.66,0,12825.815108695651,11861.09,5986.35,11592.410217391303,11169.535,2596.165000000001,10074.614140625,9940.83,3699.4249999999993,10748.80581920904,4335.855315644717,9878.78,17813.34,4157.2300000000005,12233.922857142858,1569.5849913243198,14641.59,11038.306,3127.906368861247,17813.34,49.0
2010-03-25,2010,1,3,12,3,25,84,15427.74,0,15515.356263736263,14734.26,5065.914999999999,11592.410217391303,11169.535,2596.165000000001,10074.614140625,9940.83,3699.4249999999993,10748.80581920904,4335.855315644717,11960.17,8170.08,8064.87,12425.048571428571,1291.8981411271182,14641.59,11273.620333333334,2845.1505474130367,17813.34,53.0
2010-03-26,2010,1,3,12,4,26,85,9603.92,0,9768.523076923077,8949.55,4758.65,11592.410217391303,11169.535,2596.165000000001,10074.614140625,9940.83,3699.4249999999993,10748.80581920904,4335.855315644717,13566.74,11178.86,4883.9400000000005,12920.415714285715,1688.0130493063857,15427.74,11519.049333333334,2876.211212137787,17813.34,40.0
2010-03-29,2010,1,3,13,0,29,88,11403.53,0,11214.961758241758,11278.44,5378.174999999999,11592.410217391303,11169.535,2596.165000000001,10074.614140625,9940.83,3699.4249999999993,10748.80581920904,4335.855315644717,14641.59,9908.32,9849.45,12354.298571428571,2058.8960121177497,15427.74,11676.382000000001,2618.2751273077874,17813.34,34.0
2010-03-30,2010,1,3,13,1,30,89,16222.42,0,13113.015434782608,11743.48,5727.402499999998,11592.410217391303,11169.535,2596.165000000001,10074.614140625,9940.83,3699.4249999999993,10748.80581920904,4335.855315644717,12679.01,12297.26,15397.53,11891.718571428572,1807.793947268619,15427.74,11728.184666666668,2596.1631956776628,17813.34,51.0
2010-03-31,2010,1,3,13,2,31,90,17089.85,0,12825.815108695651,11861.09,5986.35,11592.410217391303,11169.535,2596.165000000001,10074.614140625,9940.83,3699.4249999999993,10748.80581920904,4335.855315644717,11753.04,11305.16,11134.08,12397.92,2447.7942996570237,16222.42,11755.681,2640.357939585737,17813.34,54.0
2010-04-01,2010,2,4,13,3,1,91,15302.98,0,15515.356263736263,14734.26,5065.914999999999,11538.701162790698,12428.82,4562.9349999999995,11837.84923076923,12482.404999999999,5473.58,10748.80581920904,4335.855315644717,11158.130000000001,6396.35,14516.74,13160.32142857143,2985.5129917398926,17089.85,11954.206666666667,2810.435046286498,17813.34,60.0
2010-04-02,2010,2,4,13,4,2,92,0.0,0,9768.523076923077,8949.55,4758.65,11538.701162790698,12428.82,4562.9349999999995,11837.84923076923,12482.404999999999,5473.58,10748.80581920904,4335.855315644717,11216.66,9878.78,7714.28,13752.442857142856,2932.794107926863,17089.85,11980.414666666667,2838.6793269001987,17813.34,0.0
2010-04-05,2010,2,4,14,0,5,95,0.0,0,11214.961758241758,11278.44,5378.174999999999,11538.701162790698,12428.82,4562.9349999999995,11837.84923076923,12482.404999999999,5473.58,10748.80581920904,4335.855315644717,15427.74,11960.17,12803.5,12150.062857142857,6004.634680346831,17089.85,11723.272,3508.7657195632287,17813.34,0.0
2010-04-06,2010,2,4,14,1,6,96,10395.01,0,13113.015434782608,11743.48,5727.402499999998,11538.701162790698,12428.82,4562.9349999999995,11837.84923076923,12482.404999999999,5473.58,10748.80581920904,4335.855315644717,9603.92,13566.74,9969.06,9946.1,7293.976052385065,17089.85,11296.488666666668,4101.4529083137595,17813.34,40.0
2010-04-07,2010,2,4,14,2,7,97,10270.8,0,12825.815108695651,11861.09,5986.35,11538.701162790698,12428.82,4562.9349999999995,11837.84923076923,12482.404999999999,5473.58,10748.80581920904,4335.855315644717,11403.53,14641.59,9861.4,10059.112857142858,7293.919266657944,17089.85,11310.687,4097.434487307923,17813.34,40.0
2010-04-08,2010,2,4,14,3,8,98,19781.99,0,15515.356263736263,14734.26,5065.914999999999,11538.701162790698,12428.82,4562.9349999999995,11837.84923076923,12482.404999999999,5473.58,10748.80581920904,4335.855315644717,16222.42,12679.01,15408.5,9897.294285714286,7271.652802185258,17089.85,11324.333666666667,4093.1206254274844,17813.34,61.0
2010-04-09,2010,2,4,14,4,9,99,7745.0,0,9768.523076923077,8949.55,4758.65,11538.701162790698,12428.82,4562.9349999999995,11837.84923076923,12482.404999999999,5473.58,10748.80581920904,4335.855315644717,17089.85,11753.04,8744.52,10405.804285714286,7886.185431658032,19781.99,11470.116666666667,4315.447044794998,19781.99,25.0
2010-04-12,2010,2,4,15,0,12,102,10843.22,0,11214.961758241758,11278.44,5378.174999999999,11538.701162790698,12428.82,4562.9349999999995,11837.84923076923,12482.404999999999,5473.58,10748.80581920904,4335.855315644717,15302.98,11158.130000000001,10266.31,9070.825714285715,7338.026094802022,19781.99,11436.799333333334,4340.9983292674715,19781.99,29.0
2010-04-13,2010,2,4,15,1,13,103,12459.75,0,13113.015434782608,11743.48,5727.402499999998,11538.701162790698,12428.82,4562.9349999999995,11837.84923076923,12482.404999999999,5473.58,10748.80581920904,4335.855315644717,0.0,11216.66,11160.210000000001,8433.717142857144,6886.460689262471,19781.99,11456.029666666667,4336.910251352463,19781.99,39.0
2010-04-14,2010,2,4,15,2,14,104,11731.29,0,12825.815108695651,11861.09,5986.35,11538.701162790698,12428.82,4562.9349999999995,11837.84923076923,12482.404999999999,5473.58,10748.80581920904,4335.855315644717,0.0,15427.74,14510.73,10213.68142857143,5879.958767722307,19781.99,11499.347666666667,4340.342339425728,19781.99,31.0
2010-04-15,2010,2,4,15,3,15,105,14734.26,0,15515.356263736263,14734.26,5065.914999999999,11538.701162790698,12428.82,4562.9349999999995,11837.84923076923,12482.404999999999,5473.58,10748.80581920904,4335.855315644717,10395.01,9603.92,17813.34,11889.58,3780.804278642323,19781.99,11406.69966666667,4303.352507098976,19781.99,52.0
2010-04-16,2010,2,4,15,4,16,106,8659.19,0,9768.523076923077,8949.55,4758.65,11538.701162790698,12428.82,4562.9349999999995,11837.84923076923,12482.404999999999,5473.58,10748.80581920904,4335.855315644717,10270.8,11403.53,8170.08,12509.472857142857,3850.010404694671,19781.99,11304.063666666665,4180.241018322436,19781.99,29.0
2010-04-19,2010,2,4,16,0,19,109,14927.24,0,11214.961758241758,11278.44,5378.174999999999,11538.701162790698,12428.82,4562.9349999999995,11837.84923076923,12482.404999999999,5473.58,10748.80581920904,4335.855315644717,19781.99,16222.42,11178.86,12279.242857142859,4049.227532216142,19781.99,11320.367333333332,4168.533865182331,19781.99,38.0
2010-04-20,2010,2,4,16,1,20,110,12428.82,0,13113.015434782608,11743.48,5727.402499999998,11538.701162790698,12428.82,4562.9349999999995,11837.84923076923,12482.404999999999,5473.58,10748.80581920904,4335.855315644717,7745.0,17089.85,9908.32,11585.707142857142,2760.772636900265,14927.24,11445.313333333334,4220.004592213004,19781.99,46.0
2010-04-21,2010,2,4,16,2,21,111,10027.12,0,12825.815108695651,11861.09,5986.35,11538.701162790698,12428.82,4562.9349999999995,11837.84923076923,12482.404999999999,5473.58,10748.80581920904,4335.855315644717,10843.22,15302.98,12297.26,12254.824285714287,2181.6269537729527,14927.24,11529.329999999998,4213.434575911052,19781.99,40.0
2010-04-22,2010,2,4,16,3,22,112,17366.06,0,15515.356263736263,14734.26,5065.914999999999,11538.701162790698,12428.82,4562.9349999999995,11837.84923076923,12482.404999999999,5473.58,10748.80581920904,4335.855315644717,12459.75,0.0,11305.16,12138.238571428572,2288.8086827097854,14927.24,11453.658666666666,4219.5482300978965,19781.99,57.0
2010-04-23,2010,2,4,16,4,23,113,10788.48,0,9768.523076923077,8949.55,4758.65,11538.701162790698,12428.82,4562.9349999999995,11837.84923076923,12482.404999999999,5473.58,10748.80581920904,4335.855315644717,11731.29,0.0,6396.35,12839.140000000001,3033.693533153945,17366.06,11655.688666666667,4355.111878538181,19781.99,40.0
2010-04-26,2010,2,4,17,0,26,116,13674.82,0,11214.961758241758,11278.44,5378.174999999999,11538.701162790698,12428.82,4562.9349999999995,11837.84923076923,12482.404999999999,5473.58,10748.80581920904,4335.855315644717,14734.26,10395.01,9878.78,12704.452857142858,3111.0199063582368,17366.06,11802.092999999999,4244.637044550857,19781.99,60.0
2010-04-27,2010,2,4,17,1,27,117,19668.23,0,13113.015434782608,11743.48,5727.402499999998,11538.701162790698,12428.82,4562.9349999999995,11837.84923076923,12482.404999999999,5473.58,10748.80581920904,4335.855315644717,8659.19,10270.8,11960.17,12553.104285714286,3020.2599162647102,17366.06,11928.627666666667,4241.905103979027,19781.99,59.0
2010-04-28,2010,2,4,17,2,28,118,18332.87,0,12825.815108695651,11861.09,5986.35,11538.701162790698,12428.82,4562.9349999999995,11837.84923076923,12482.404999999999,5473.58,10748.80581920904,4335.855315644717,14927.24,19781.99,13566.74,14125.824285714285,3485.2098896042503,19668.23,12185.563,4471.129552637677,19781.99,54.0
2010-04-29,2010,2,4,17,3,29,119,17178.9,0,15515.356263736263,14734.26,5065.914999999999,11538.701162790698,12428.82,4562.9349999999995,11837.84923076923,12482.404999999999,5473.58,10748.80581920904,4335.855315644717,12428.82,7745.0,14641.59,14612.342857142858,3835.8004836049317,19668.23,12344.434000000001,4604.583617497707,19781.99,65.0
2010-04-30,2010,2,4,17,4,30,120,8039.03,0,9768.523076923077,8949.55,4758.65,11538.701162790698,12428.82,4562.9349999999995,11837.84923076923,12482.404999999999,5473.58,10748.80581920904,4335.855315644717,10027.12,10843.22,12679.01,15290.925714285713,3805.178768073221,19668.23,12429.011,4671.055614926186,19781.99,29.0
2010-05-03,2010,2,5,18,0,3,123,0.0,0,11214.961758241758,11278.44,5378.174999999999,12428.416046511627,12845.87,4469.5549999999985,11837.84923076923,12482.404999999999,5473.58,10748.80581920904,4335.855315644717,17366.06,12459.75,11753.04,15006.912857142857,4304.919869055693,19668.23,12274.345,4738.819301180374,19781.99,0.0
2010-05-04,2010,2,5,18,1,4,124,11192.78,0,13113.015434782608,11743.48,5727.402499999998,12428.416046511627,12845.87,4469.5549999999985,11837.84923076923,12482.404999999999,5473.58,10748.80581920904,4335.855315644717,10788.48,11731.29,11158.130000000001,12526.047142857142,6925.231715593148,19668.23,11882.577,5242.463108939741,19781.99,37.0
2010-05-05,2010,2,5,18,2,5,125,12594.75,0,12825.815108695651,11861.09,5986.35,12428.416046511627,12845.87,4469.5549999999985,11837.84923076923,12482.404999999999,5473.58,10748.80581920904,4335.855315644717,13674.82,14734.26,11216.66,12583.804285714286,6909.994167549056,19668.23,11883.732,5242.3018122599005,19781.99,51.0
2010-05-06,2010,2,5,18,3,6,126,13868.39,0,15515.356263736263,14734.26,5065.914999999999,12428.416046511627,12845.87,4469.5549999999985,11837.84923076923,12482.404999999999,5473.58,10748.80581920904,4335.855315644717,19668.23,8659.19,15427.74,12429.50857142857,6893.611423159443,19668.23,11929.668333333333,5242.292791279129,19781.99,54.0
2010-05-07,2010,2,5,18,4,7,127,15545.31,0,9768.523076923077,8949.55,4758.65,12428.416046511627,12845.87,4469.5549999999985,11837.84923076923,12482.404999999999,5473.58,10748.80581920904,4335.855315644717,18332.87,14927.24,9603.92,11600.960000000001,6191.353021480853,18332.87,11877.69,5214.067382727297,19781.99,40.0
2010-05-10,2010,2,5,19,0,10,130,13825.07,0,11214.961758241758,11278.44,5378.174999999999,12428.416046511627,12845.87,4469.5549999999985,11837.84923076923,12482.404999999999,5473.58,10748.80581920904,4335.855315644717,17178.9,12428.82,11403.53,11202.737142857144,5760.878520768968,17178.9,12075.736333333334,5237.507953821947,19781.99,58.0
2010-05-11,2010,2,5,19,1,11,131,14484.55,0,13113.015434782608,11743.48,5727.402499999998,12428.416046511627,12845.87,4469.5549999999985,11837.84923076923,12482.404999999999,5473.58,10748.80581920904,4335.855315644717,8039.03,10027.12,16222.42,10723.618571428571,5302.225206874412,15545.31,12156.454333333333,5245.4447971586915,19781.99,51.0
2010-05-12,2010,2,5,19,2,12,132,12564.58,0,12825.815108695651,11861.09,5986.35,12428.416046511627,12845.87,4469.5549999999985,11837.84923076923,12482.404999999999,5473.58,10748.80581920904,4335.855315644717,0.0,17366.06,17089.85,11644.407142857144,5317.959839483298,15545.31,12098.525333333333,5208.459041559706,19781.99,43.0
2010-05-13,2010,2,5,19,3,13,133,11902.33,0,15515.356263736263,14734.26,5065.914999999999,12428.416046511627,12845.87,4469.5549999999985,11837.84923076923,12482.404999999999,5473.58,10748.80581920904,4335.855315644717,11192.78,10788.48,15302.98,13439.347142857145,1436.7796327982435,15545.31,11947.682999999999,5123.7600847593785,19781.99,49.0
2010-05-14,2010,2,5,19,4,14,134,7848.06,0,9768.523076923077,8949.55,4758.65,12428.416046511627,12845.87,4469.5549999999985,11837.84923076923,12482.404999999999,5473.58,10748.80581920904,4335.855315644717,12594.75,13674.82,0.0,13540.711428571429,1266.8497030354454,15545.31,11834.328,5084.435895997332,19781.99,32.0
2010-05-17,2010,2,5,20,0,17,137,12581.77,0,11214.961758241758,11278.44,5378.174999999999,12428.416046511627,12845.87,4469.5549999999985,11837.84923076923,12482.404999999999,5473.58,10748.80581920904,4335.855315644717,13868.39,19668.23,0.0,12862.612857142858,2514.032702496901,15545.31,12095.929999999998,4636.731563619147,19781.99,37.0
2010-05-18,2010,2,5,20,1,18,138,12632.0,0,13113.015434782608,11743.48,5727.402499999998,12428.416046511627,12845.87,4469.5549999999985,11837.84923076923,12482.404999999999,5473.58,10748.80581920904,4335.855315644717,15545.31,18332.87,10395.01,12678.809999999998,2474.973508026581,15545.31,12515.322333333334,4034.877805532296,19781.99,41.0
2010-05-19,2010,2,5,20,2,19,139,11276.79,0,12825.815108695651,11861.09,5986.35,12428.416046511627,12845.87,4469.5549999999985,11837.84923076923,12482.404999999999,5473.58,10748.80581920904,4335.855315644717,13825.07,17178.9,10270.8,12262.622857142855,2134.0825489166427,14484.55,12589.888666666668,4014.9634489973078,19781.99,49.0
2010-05-20,2010,2,5,20,3,20,140,17634.84,0,15515.356263736263,14734.26,5065.914999999999,12428.416046511627,12845.87,4469.5549999999985,11837.84923076923,12482.404999999999,5473.58,10748.80581920904,4335.855315644717,14484.55,8039.03,19781.99,11898.582857142857,2038.3326294769863,14484.55,12623.421666666665,3999.096171199689,19781.99,50.0
2010-05-21,2010,2,5,20,4,21,141,6509.2300000000005,0,9768.523076923077,8949.55,4758.65,12428.416046511627,12845.87,4469.5549999999985,11837.84923076923,12482.404999999999,5473.58,10748.80581920904,4335.855315644717,12564.58,0.0,7745.0,12348.624285714284,2878.9019429686464,17634.84,12551.85,3884.1227360539247,19668.23,26.0
2010-05-24,2010,2,5,21,0,24,144,16113.09,0,11214.961758241758,11278.44,5378.174999999999,12428.416046511627,12845.87,4469.5549999999985,11837.84923076923,12482.404999999999,5473.58,10748.80581920904,4335.855315644717,11902.33,11192.78,10843.22,11483.574285714287,3618.0604062437483,17634.84,12510.657666666666,3942.965883195806,19668.23,54.0
2010-05-25,2010,2,5,21,1,25,145,11876.35,0,13113.015434782608,11743.48,5727.402499999998,12428.416046511627,12845.87,4469.5549999999985,11837.84923076923,12482.404999999999,5473.58,10748.80581920904,4335.855315644717,7848.06,12594.75,12459.75,12085.111428571428,4026.294770635616,17634.84,12686.320000000002,3983.3007946918965,19668.23,45.0
2010-05-26,2010,2,5,21,2,26,146,11942.67,0,12825.815108695651,11861.09,5986.35,12428.416046511627,12845.87,4469.5549999999985,11837.84923076923,12482.404999999999,5473.58,10748.80581920904,4335.855315644717,12581.77,13868.39,11731.29,12660.581428571428,3583.2739675629537,17634.84,12666.873333333333,3985.868328618627,19668.23,54.0
2010-05-27,2010,2,5,21,3,27,147,20615.55,0,15515.356263736263,14734.26,5065.914999999999,12428.416046511627,12845.87,4469.5549999999985,11837.84923076923,12482.404999999999,5473.58,10748.80581920904,4335.855315644717,12632.0,15545.31,14734.26,12569.281428571428,3593.7433990127465,17634.84,12673.919333333331,3984.3439669856193,19668.23,76.0
2010-05-28,2010,2,5,21,4,28,148,10832.04,0,9768.523076923077,8949.55,4758.65,12428.416046511627,12845.87,4469.5549999999985,11837.84923076923,12482.404999999999,5473.58,10748.80581920904,4335.855315644717,11276.79,13825.07,8659.19,13709.78857142857,4710.328336250138,20615.55,12869.962333333335,4226.543451266777,20615.55,37.0
2010-05-31,2010,2,5,22,0,31,151,0.0,0,11214.961758241758,11278.44,5378.174999999999,12428.416046511627,12845.87,4469.5549999999985,11837.84923076923,12482.404999999999,5473.58,10748.80581920904,4335.855315644717,17634.84,14484.55,14927.24,13646.252857142857,4751.4358442921075,20615.55,12942.390666666668,4170.138361664648,20615.55,0.0
2010-06-01,2010,2,6,22,1,1,152,9405.7,0,13113.015434782608,11743.48,5727.402499999998,11553.053636363637,11176.655,5898.5525,11837.84923076923,12482.404999999999,5473.58,10748.80581920904,4335.855315644717,6509.2300000000005,12564.58,12428.82,11126.990000000002,6599.765750082859,20615.55,12444.815999999999,4772.22567005751,20615.55,29.0
2010-06-02,2010,2,6,22,2,2,153,6371.55,0,12825.815108695651,11861.09,5986.35,11553.053636363637,11176.655,5898.5525,11837.84923076923,12482.404999999999,5473.58,10748.80581920904,4335.855315644717,16113.09,11902.33,10027.12,11540.771428571428,6347.992781027798,20615.55,12344.045333333335,4804.38494360691,20615.55,31.0
2010-06-03,2010,2,6,22,3,3,154,12730.19,0,15515.356263736263,14734.26,5065.914999999999,11553.053636363637,11176.655,5898.5525,11837.84923076923,12482.404999999999,5473.58,10748.80581920904,4335.855315644717,11876.35,7848.06,17366.06,10149.122857142856,6245.532095324138,20615.55,12222.193,4910.3635783522095,20615.55,43.0
2010-06-04,2010,2,6,22,4,4,155,5727.83,0,9768.523076923077,8949.55,4758.65,11553.053636363637,11176.655,5898.5525,11837.84923076923,12482.404999999999,5473.58,10748.80581920904,4335.855315644717,11942.67,12581.77,10788.48,10271.1,6293.04473144228,20615.55,12067.663999999999,4814.922066042118,20615.55,24.0
2010-06-07,2010,2,6,23,0,7,158,19156.79,0,11214.961758241758,11278.44,5378.174999999999,11553.053636363637,11176.655,5898.5525,11837.84923076923,12482.404999999999,5473.58,10748.80581920904,4335.855315644717,20615.55,12632.0,13674.82,9383.265714285715,6454.247696251054,20615.55,11898.975666666667,4948.0900926600525,20615.55,73.0
2010-06-08,2010,2,6,23,1,8,159,16071.09,0,13113.015434782608,11743.48,5727.402499999998,11553.053636363637,11176.655,5898.5525,11837.84923076923,12482.404999999999,5473.58,10748.80581920904,4335.855315644717,10832.04,11276.79,19668.23,9174.871428571429,6041.487804995921,19156.79,12081.708,5114.363762024187,20615.55,50.0
2010-06-09,2010,2,6,23,2,9,160,14093.64,0,12825.815108695651,11861.09,5986.35,11553.053636363637,11176.655,5898.5525,11837.84923076923,12482.404999999999,5473.58,10748.80581920904,4335.855315644717,0.0,17634.84,18332.87,9923.307142857142,6581.387647111912,19156.79,11961.803333333335,4970.510703073458,20615.55,49.0
2010-06-10,2010,2,6,23,3,10,161,12505.06,0,15515.356263736263,14734.26,5065.914999999999,11553.053636363637,11176.655,5898.5525,11837.84923076923,12482.404999999999,5473.58,10748.80581920904,4335.855315644717,9405.7,6509.2300000000005,17178.9,11936.684285714286,5007.191811477634,19156.79,11820.495666666666,4841.731395340451,20615.55,50.0
2010-06-11,2010,2,6,23,4,11,162,14842.85,0,9768.523076923077,8949.55,4758.65,11553.053636363637,11176.655,5898.5525,11837.84923076923,12482.404999999999,5473.58,10748.80581920904,4335.855315644717,6371.55,16113.09,8039.03,12379.449999999999,4881.541733499785,19156.79,11664.701,4737.438913140036,20615.55,55.0
2010-06-14,2010,2,6,24,0,14,165,9235.09,0,11214.961758241758,11278.44,5378.174999999999,11553.053636363637,11176.655,5898.5525,11837.84923076923,12482.404999999999,5473.58,10748.80581920904,4335.855315644717,12730.19,11876.35,0.0,13589.635714285714,4137.195690399715,19156.79,11891.495,4720.712145024051,20615.55,38.0
2010-06-15,2010,2,6,24,1,15,166,11610.61,0,13113.015434782608,11743.48,5727.402499999998,11553.053636363637,11176.655,5898.5525,11837.84923076923,12482.404999999999,5473.58,10748.80581920904,4335.855315644717,5727.83,11942.67,11192.78,13090.335714285713,4456.767271913052,19156.79,12199.331333333334,4189.784413326868,20615.55,36.0
2010-06-16,2010,2,6,24,2,16,167,17443.72,0,12825.815108695651,11861.09,5986.35,11553.053636363637,11176.655,5898.5525,11837.84923076923,12482.404999999999,5473.58,10748.80581920904,4335.855315644717,19156.79,20615.55,12594.75,13930.732857142855,3220.1416477266757,19156.79,12213.259,4187.01662078543,20615.55,58.0
2010-06-17,2010,2,6,24,3,17,168,15957.5,0,15515.356263736263,14734.26,5065.914999999999,11553.053636363637,11176.655,5898.5525,11837.84923076923,12482.404999999999,5473.58,10748.80581920904,4335.855315644717,16071.09,10832.04,13868.39,13686.00857142857,2793.625152673079,17443.72,12374.891333333333,4294.465459303389,20615.55,55.0
2010-06-18,2010,2,6,24,4,18,169,8751.39,0,9768.523076923077,8949.55,4758.65,11553.053636363637,11176.655,5898.5525,11837.84923076923,12482.404999999999,5473.58,10748.80581920904,4335.855315644717,14093.64,0.0,15545.31,13669.781428571428,2777.7468570133756,17443.72,12444.528333333332,4336.2531143970145,20615.55,39.0
2010-06-21,2010,2,6,25,0,21,172,13287.75,0,11214.961758241758,11278.44,5378.174999999999,11553.053636363637,11176.655,5898.5525,11837.84923076923,12482.404999999999,5473.58,10748.80581920904,4335.855315644717,12505.06,9405.7,13825.07,12906.602857142858,3322.3759832069813,17443.72,12218.064333333334,4346.125847541322,20615.55,39.0
2010-06-22,2010,2,6,25,1,22,173,7464.79,0,13113.015434782608,11743.48,5727.402499999998,11553.053636363637,11176.655,5898.5525,11837.84923076923,12482.404999999999,5473.58,10748.80581920904,4335.855315644717,14842.85,6371.55,14484.55,13018.415714285715,3319.779478518915,17443.72,12200.153666666667,4340.378273085456,20615.55,28.0
2010-06-23,2010,2,6,25,2,23,174,9568.26,0,12825.815108695651,11861.09,5986.35,11553.053636363637,11176.655,5898.5525,11837.84923076923,12482.404999999999,5473.58,10748.80581920904,4335.855315644717,9235.09,12730.19,12564.58,11964.407142857144,3782.9281944666322,17443.72,11966.161666666665,4401.763979543595,20615.55,41.0
2010-06-24,2010,2,6,25,3,24,175,9262.07,0,15515.356263736263,14734.26,5065.914999999999,11553.053636363637,11176.655,5898.5525,11837.84923076923,12482.404999999999,5473.58,10748.80581920904,4335.855315644717,11610.61,5727.83,11902.33,12012.002857142857,3744.768928045793,17443.72,11866.284333333335,4421.666175528361,20615.55,34.0
2010-06-25,2010,2,6,25,4,25,176,8738.73,0,9768.523076923077,8949.55,4758.65,11553.053636363637,11176.655,5898.5525,11837.84923076923,12482.404999999999,5473.58,10748.80581920904,4335.855315644717,17443.72,19156.79,7848.06,11676.497142857144,3889.147975447053,17443.72,11778.275666666666,4447.126497693479,20615.55,33.0
2010-06-28,2010,2,6,26,0,28,179,13022.26,0,11214.961758241758,11278.44,5378.174999999999,11553.053636363637,11176.655,5898.5525,11837.84923076923,12482.404999999999,5473.58,10748.80581920904,4335.855315644717,15957.5,16071.09,12581.77,10432.927142857143,3035.8190475538217,15957.5,11807.964666666667,4422.8906450332115,20615.55,53.0
2010-06-29,2010,2,6,26,1,29,180,14966.78,0,13113.015434782608,11743.48,5727.402499999998,11553.053636363637,11176.655,5898.5525,11837.84923076923,12482.404999999999,5473.58,10748.80581920904,4335.855315644717,8751.39,14093.64,12632.0,10013.607142857143,2245.3699877504823,13287.75,11822.647666666666,4426.2779523321005,20615.55,39.0
2010-06-30,2010,2,6,26,2,30,181,14776.5,0,12825.815108695651,11861.09,5986.35,11553.053636363637,11176.655,5898.5525,11837.84923076923,12482.404999999999,5473.58,10748.80581920904,4335.855315644717,13287.75,12505.06,11276.79,10901.52,2818.7503979364287,14966.78,11900.473666666667,4461.385934227229,20615.55,57.0
2010-07-01,2010,3,7,26,3,1,182,18629.13,0,15515.356263736263,14734.26,5065.914999999999,11444.526976744186,11644.67,4555.129999999999,12079.85490909091,11745.255000000001,5493.73,10748.80581920904,4335.855315644717,7464.79,14842.85,17634.84,11114.198571428571,3073.4582584738414,14966.78,12017.130666666668,4490.17797686579,20615.55,69.0
2010-07-02,2010,3,7,26,4,2,183,8384.42,0,9768.523076923077,8949.55,4758.65,11444.526976744186,11644.67,4555.129999999999,12079.85490909091,11745.255000000001,5493.73,10748.80581920904,4335.855315644717,9568.26,9235.09,6509.2300000000005,12709.104285714286,3697.44992736372,18629.13,12050.273666666666,4536.503943797798,20615.55,30.0
2010-07-05,2010,3,7,27,0,5,186,17952.82,0,11214.961758241758,11278.44,5378.174999999999,11444.526976744186,11644.67,4555.129999999999,12079.85490909091,11745.255000000001,5493.73,10748.80581920904,4335.855315644717,9262.07,11610.61,16113.09,12539.984285714285,3887.256875899591,18629.13,12112.78,4469.9544079638945,20615.55,53.0
2010-07-06,2010,3,7,27,1,6,187,8897.09,0,13113.015434782608,11743.48,5727.402499999998,11444.526976744186,11644.67,4555.129999999999,12079.85490909091,11745.255000000001,5493.73,10748.80581920904,4335.855315644717,8738.73,17443.72,11876.35,13781.520000000002,4050.2836940104235,18629.13,12174.104333333333,4538.817432034002,20615.55,38.0
2010-07-07,2010,3,7,27,2,7,188,12284.02,0,12825.815108695651,11861.09,5986.35,11444.526976744186,11644.67,4555.129999999999,12079.85490909091,11745.255000000001,5493.73,10748.80581920904,4335.855315644717,13022.26,15957.5,11942.67,13804.142857142857,4017.7342474115762,18629.13,12074.795666666667,4577.98082925716,20615.55,42.0
2010-07-08,2010,3,7,27,3,8,189,12726.26,0,15515.356263736263,14734.26,5065.914999999999,11444.526976744186,11644.67,4555.129999999999,12079.85490909091,11745.255000000001,5493.73,10748.80581920904,4335.855315644717,14966.78,8751.39,20615.55,13698.680000000002,4051.2283465594387,18629.13,12086.174,4578.06531699732,20615.55,53.0
2010-07-09,2010,3,7,27,4,9,190,5745.88,0,9768.523076923077,8949.55,4758.65,11444.526976744186,11644.67,4555.129999999999,12079.85490909091,11745.255000000001,5493.73,10748.80581920904,4335.855315644717,14776.5,13287.75,10832.04,13378.605714285715,4022.749824510008,18629.13,11823.197666666667,4288.664038969423,19156.79,20.0
2010-07-12,2010,3,7,28,0,12,193,7739.5,0,11214.961758241758,11278.44,5378.174999999999,11444.526976744186,11644.67,4555.129999999999,12079.85490909091,11745.255000000001,5493.73,10748.80581920904,4335.855315644717,18629.13,7464.79,0.0,12088.517142857145,4860.541647528312,18629.13,11653.659000000001,4427.483264447312,19156.79,30.0
2010-07-13,2010,3,7,28,1,13,194,7955.93,0,13113.015434782608,11743.48,5727.402499999998,11444.526976744186,11644.67,4555.129999999999,12079.85490909091,11745.255000000001,5493.73,10748.80581920904,4335.855315644717,8384.42,9568.26,9405.7,10532.855714285715,4101.685564975537,17952.82,11911.642333333333,3921.6105252136867,19156.79,30.0
